,ID,SMILES,Model 1: SIRT2 inhibitory activity,"Probability of Model 1 ""Yes"" class prediction"
23304,132585,COc1ccc2c(=O)c(-c3ccccc3C)c(C(F)(F)F)oc2c1C,No,0.3395657995058746
23305,132586,Cc1ccccc1-c1c(C(F)(F)F)oc2cc(O)ccc2c1=O,No,0.3973822519755051
23306,132587,COc1ccc2c(=O)c(Oc3ccccc3)c(C(F)(F)F)oc2c1OC,No,0.3767279019887921
23307,132588,COc1ccc(-c2c(C(F)(F)F)oc3cc(OC)ccc3c2=O)cc1,No,0.3211420244945037
23308,132589,CC(C)Oc1ccc2c(=O)c(Oc3ccccc3)c(C(F)(F)F)oc2c1,No,0.39448924394701146
23309,132590,CCOc1ccc2c(=O)c(Oc3ccc(F)cc3)c(C)oc2c1C,No,0.45522864718815187
23310,132591,Cc1oc2cc(OCc3cnn(-c4ccccc4)c3)ccc2c(=O)c1Oc1ccc(F)cc1,Yes,0.5849193756647666
23311,132592,CC(=O)Oc1ccc2c(=O)c(-c3cnn(-c4ccccc4)c3)c(C(F)(F)F)oc2c1C,No,0.4753539092769324
23312,132593,Cc1c(OCc2cnn(-c3ccccc3)c2)ccc2c(=O)c(-c3cnn(-c4ccccc4)c3)c(C(F)(F)F)oc12,Yes,0.5524771692968791
23313,132594,Cc1nc(SCC(=O)Nc2ccc3ccccc3c2)c2c3c(sc2n1)CCC3,Yes,0.5291733459250413
23314,132595,COc1ccc(C(CC(=O)c2cccs2)Sc2ccc(C)cc2)cc1OC,No,0.47138534147637173
23315,132596,COc1ccc(C(C[N+](=O)[O-])c2c(-c3ccccc3)[nH]c3ccccc23)c(OC)c1,No,0.3862627599269536
23316,132597,COc1ccc(C(C[N+](=O)[O-])c2c(-c3ccc(Cl)cc3)[nH]c3ccccc23)cc1OC,No,0.44554915037556386
23317,132598,CCc1cc2c(=O)c(Oc3ccccc3)c(C)oc2cc1OC,No,0.40434782987957485
23318,132599,CCc1cc2c(=O)c(Oc3ccccc3)coc2cc1OC,No,0.36771835681422693
23319,132600,CCOc1cc2oc(C(F)(F)F)c(Oc3ccccc3)c(=O)c2cc1CC,No,0.4809345929066036
23320,132601,CCCc1ccc(Oc2coc3cc(OC)ccc3c2=O)cc1,No,0.30716692836890214
23321,132602,CCCc1ccc(Oc2c(C)oc3cc(OCC)ccc3c2=O)cc1,No,0.42694750504356527
23322,132603,CCCc1ccc(Oc2c(C(F)(F)F)oc3c(C)c(O)ccc3c2=O)cc1,No,0.4071994306436027
23323,132604,CCCc1ccc(Oc2c(C)oc3c(C)c(OC(C)=O)ccc3c2=O)cc1,No,0.4298685471176964
23324,132605,CCCc1ccc(OC2=C(C)NNC2=C2C=CC(OC)=C(C)C2=O)cc1,No,0.435566319966322
23325,132606,Cc1oc2cc(OC(C)C)ccc2c(=O)c1Oc1ccccc1,No,0.40899344625194894
23326,132607,CCCc1ccc(Oc2c(C(F)(F)F)oc3cc(OC(C)=O)ccc3c2=O)cc1,No,0.3950104048729446
23327,132608,CC(=O)Oc1ccc2c(=O)c(Oc3ccccc3)c(C(F)(F)F)oc2c1C,No,0.39339076491322583
23328,132609,CC(=O)Oc1ccc2c(=O)c(-c3ccccc3)c(C)oc2c1C,No,0.34765053644620747
23329,132610,CC(=O)Oc1ccc2c(=O)c(-c3ccccc3)c(C(F)(F)F)oc2c1C,No,0.33786959784060966
23330,132611,CCOc1ccc2c(=O)c(-c3ccccc3)c(C(F)(F)F)oc2c1,No,0.43455954564510746
23331,132612,CCOc1ccc2c(=O)c(-c3ccccc3)c(C(F)(F)F)oc2c1C,No,0.41152325758573943
23332,132613,Cc1oc2cc(OC(C)C)ccc2c(=O)c1-c1ccccc1,No,0.40012237514227805
23333,132614,Cc1oc2cc(OC(C)C)ccc2c(=O)c1Oc1ccccc1F,No,0.4310855317761588
23334,132615,COC(=O)COc1ccc2c(=O)c(Oc3ccc(Cl)cc3)coc2c1,No,0.40211463158640914
23335,132616,CCCOc1ccc2c(=O)c(Oc3ccccc3F)c(C)oc2c1,Yes,0.5584782656751788
23336,132617,Cc1oc2cc(OCc3ccccc3)ccc2c(=O)c1Oc1ccccc1F,Yes,0.5831350584359692
23337,132618,CC(C)NC1=CC(=O)CC(c2ccccc2)C1,No,0.40694626450531296
23338,132619,CC1=C(C#N)C(=O)NC(=O)C1=NNc1cccc(C)c1,No,0.3154964691042878
23339,132620,Cc1c(/N=N/c2ccccc2)c(O)n(C)c(=O)c1C#N,No,0.36776345403558497
23340,132621,Cc1ccccc1/N=N/c1c(C)c(C#N)c(=O)n(C)c1O,No,0.3870067439836543
23341,132622,Cc1ccc(/N=N/c2c(C)c(C#N)c(=O)n(C)c2O)cc1,No,0.36425326714788264
23342,132623,COc1ccccc1CNc1ccc(N2CCOCC2)cc1,No,0.25911633360879455
23343,132624,CC(=O)N1CCN(c2ccc(NC(=O)Cc3ccccc3)cc2)CC1,No,0.32021349345573924
23344,132625,Cc1ccc(N2C(=O)C(=Cc3c[nH]c4ccccc34)C(=O)NC2=S)cc1C,No,0.4074173388632819
23345,132626,CCn1cc(C=C2C(=O)NC(=S)N(c3ccccc3)C2=O)c2ccccc21,No,0.49445250049272266
23346,132627,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc2)CC1,No,0.34771810218604365
23347,132628,CC(=O)N1CCN(c2ccc(NC(=O)c3cc(Cl)ccc3Cl)cc2)CC1,No,0.3525897593593298
23348,132629,CCn1cc(C=C2C(=O)NC(=S)N(c3ccc(C)c(C)c3)C2=O)c2ccccc21,Yes,0.513682365318033
23349,132630,Cc1ccc(C=C2C(=O)N(c3ccccc3C)C(=S)N(c3ccccc3C)C2=O)s1,Yes,0.5009499772935023
23350,132631,CC(=O)C1=NN(c2ccc(Cl)cc2)C(c2ccc(N(C)C)cc2)N1c1ccccc1F,No,0.3867866302522137
23351,132632,COC(=O)c1ccccc1-c1ccc(C=C2C(=O)NC(=S)N(c3ccc(C)cc3)C2=O)o1,Yes,0.6406024429557708
23352,132633,CCOC(=O)c1ccccc1-c1ccc(C=C2C(=O)NC(=S)N(c3ccc(C)cc3)C2=O)o1,Yes,0.6440980177554527
23353,132634,Cc1ccc(N2C(=O)C(=Cc3ccc(C)s3)C(=O)N(c3ccc(C)cc3C)C2=S)c(C)c1,Yes,0.5679451590763549
23354,132635,COc1cc(NC(=O)COc2ccc(Cl)cc2Cl)ccc1NC(=O)c1cc2ccccc2o1,Yes,0.5004580373972989
23355,132636,Cc1ccccc1N1C(=O)C(=Cc2ccc(N3CCOCC3)cc2)C(=O)N(c2ccccc2C)C1=S,Yes,0.533533334181353
23356,132637,COc1ccccc1C1N(c2ccc(C)cc2)N=C(C(C)=O)N1c1ccc(N2CCOCC2)c(Cl)c1,No,0.40205866681698477
23357,132638,Cc1ccc(N2C(=O)C(=Cc3ccc(-c4ccc(Cl)c(C(=O)OCC#N)c4)o3)C(=O)NC2=S)cc1,Yes,0.6593723525467214
23358,132639,COc1cc(NC(=O)COc2cc(Cl)c(Cl)cc2Cl)ccc1NC(=O)c1cc2ccccc2o1,No,0.49705548133772315
23359,132640,Cc1ccccc1N1C(=O)C(=Cc2ccc(-c3ccc(Cl)c(C(=O)OCC#N)c3)o2)C(=O)N(c2ccccc2C)C1=S,Yes,0.6550838379447947
23360,132641,Cc1ccc(CNC(C)(C)C)s1,No,0.25058567110707586
23361,132642,Cc1c(Cl)cccc1-c1ccc(C(=O)Nc2nccs2)o1,No,0.38139267379574054
23362,132643,O=C(Nc1ccc(-c2nc3ncccc3o2)cc1)C1CCCCC1,Yes,0.5023746121140856
23363,132644,Cc1ccc(CNc2ccc(N3CCOCC3)c(Cl)c2)s1,No,0.3795671375000909
23364,132645,Cc1ccnc(NC(=O)COc2c(C)cc(Cl)cc2Cl)c1,No,0.3983722743396844
23365,132646,CC(=O)c1ccc(NC(=O)c2ccc(-c3cccc(Cl)c3C)o2)cc1,No,0.32748857304224654
23366,132647,Cc1cc(Cl)cc(Cl)c1OCC(=O)NCCCN1CCOCC1,No,0.3855037021940224
23367,132648,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc(-c2ccc(F)cc2)o1,No,0.36596879678590966
23368,132649,COc1ccc(OC)c(NC(=O)c2ccc(-c3cccc(Cl)c3C)o2)c1,No,0.3896242134918259
23369,132650,Cc1c(Cl)cccc1-c1ccc(C(=O)Nc2cccc(Cl)c2Cl)o1,No,0.33700366797929376
23370,132651,O=C(Nc1ccc(NC(=O)c2ccc(-c3ccc(F)cc3)o2)cc1)c1ccco1,No,0.360999865518868
23371,132652,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ccc(-c2ccc(F)cc2)o1,No,0.45008958133828825
23372,132653,O=C(/C=C/c1ccc(Cl)cc1Cl)Nc1ccc(N2CCCCC2)c(Cl)c1,No,0.42515401200010006
23373,132654,CCOc1cc(CNc2cccc3ccccc23)ccc1OCc1ccc(Cl)cc1,Yes,0.5273329365501325
23374,132655,COc1cc(NC(=O)c2ccc(-c3ccc(F)cc3)o2)ccc1NC(=O)c1ccco1,No,0.4478691434728336
23375,132656,COc1cc(NC(=O)/C=C/c2ccc(Cl)cc2Cl)ccc1NC(=O)c1ccco1,No,0.43233914230261045
23376,132657,COc1ccccc1CN(C(=O)c1ccccc1)c1ccc(N2CCOCC2)c(Cl)c1,No,0.4187489172227992
23377,132658,Cc1ccc(-n2nc3cc(C)c(NC(=O)/C=C/c4ccc(Cl)cc4Cl)cc3n2)cc1,No,0.43968958726287816
23378,132659,Cc1c(Cl)cccc1-c1ccc(C(=O)Nc2ccc3c(c2)C(=O)c2ccccc2C3=O)o1,No,0.3261967222020673
23379,132660,CCOC(=O)c1c(NC(=O)COc2c(C)cc(Cl)cc2Cl)sc2c1CCCC2,No,0.42745382752031363
23380,132661,CCOC(=O)c1c(NC(=O)c2ccc(-c3cccc(Cl)c3C)o2)sc2c1CCCC2,No,0.44478403478283707
23381,132662,COc1ccc(-n2nc3cc(C)c(NC(=O)c4ccc(-c5cccc(Cl)c5C)o4)cc3n2)cc1,No,0.4348065720544826
23382,132663,CCOc1cc(CNc2ccc(-c3nc4ccccc4o3)cc2)ccc1OCc1ccc(Cl)cc1,No,0.47416242934476105
23383,132664,Cc1c(Cl)cccc1-c1ccc(C(=O)Nc2cccc(NC(=O)c3ccc(Cl)cc3Cl)c2)o1,No,0.32086641570887037
23384,132665,Cc1c(Cl)cccc1-c1ccc(C(=O)Nc2ccc3oc(-c4cccc5c(Br)cccc45)nc3c2)o1,No,0.3358307669851266
23385,132666,CCOC(=O)c1ccc(-n2c(/C=C/c3ccc(O)c(OCC)c3)nc3ccccc3c2=O)cc1,Yes,0.5277794427815641
23386,132667,Cc1c(Cl)cccc1-c1ccc(C(=O)Nc2ccc3c4c(cccc24)CC3)o1,No,0.4032480331208089
23387,132668,CC1=C(C#N)C(=O)NC(=O)C1=NNc1c(C)cccc1C,No,0.34496956139628365
23388,132669,CC1=C(C#N)C(=O)NC(=O)C1=NNc1cc(C)ccc1C,No,0.3178256409298046
23389,132670,Cc1cccc(C)c1/N=N/c1c(C)c(C#N)c(=O)n(C)c1O,No,0.3614030331725107
23390,132671,Cc1ccc(/N=N/c2c(C)c(C#N)c(=O)n(C)c2O)cc1C,No,0.37287047011045
23391,132672,COc1ccccc1/N=N/c1c(C)c(C#N)c(=O)n(C)c1O,No,0.39142100469779556
23392,132673,COC(=O)c1ccc(NN=C2C(=O)NC(=O)C(C#N)=C2C)cc1,No,0.3578228110732717
23393,132674,CCOc1ccc(/N=N/c2c(C)c(C#N)c(=O)n(C)c2O)cc1,No,0.488825690522965
23394,132675,COc1ccccc1NC(=O)Cc1nn(C)c(=O)c2ccccc12,No,0.4000142295365361
23395,132676,CC(=O)N1CCN(c2ccc(NC(=O)c3ccccc3C)cc2)CC1,No,0.35011446697075416
23396,132677,CC(=O)N1CCN(c2ccc(NC(=O)c3cccc(C)c3)cc2)CC1,No,0.3170083707796485
23397,132678,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc(C)cc3)cc2)CC1,No,0.302928809193754
23398,132679,CC(=O)N1CCN(c2ccc(NC(=O)/C=C/c3ccco3)cc2)CC1,No,0.43100476711469343
23399,132680,CC(=O)N1CCN(c2ccc(NC(=O)c3cccc(F)c3)cc2)CC1,No,0.34445042636051987
23400,132681,COc1ccccc1C(=O)Nc1ccc(N2CCN(C(C)=O)CC2)cc1,No,0.31717137620386127
23401,132682,CC(=O)N1CCN(c2ccc(NC(=O)c3ccccc3Cl)cc2)CC1,No,0.34009674893049074
23402,132683,CC(=O)N1CCN(c2ccc(NC(=O)c3cccc(Cl)c3)cc2)CC1,No,0.30987671873963846
23403,132684,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)CC1,No,0.31297176842463587
23404,132685,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1,No,0.38598980290216156
23405,132686,CCOc1ccc(C(=O)Nc2ccc(N3CCN(C(C)=O)CC3)cc2)cc1,No,0.43511299700717543
23406,132687,CC(=O)N1CCN(c2ccc(NC(=O)c3cccc4ccccc34)cc2)CC1,No,0.4049100754018249
23407,132688,Cc1ccc(N2C(=O)C(=Cc3cn(C)c4ccccc34)C(=O)NC2=S)cc1,No,0.4286628096881707
23408,132689,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc(C(C)(C)C)cc3)cc2)CC1,No,0.30084781883907935
23409,132690,CCc1ccc(OCC(=O)Nc2ccc(N3CCN(C(C)=O)CC3)cc2)cc1,No,0.46296589988145614
23410,132691,CCCOc1ccc(C(=O)Nc2ccc(N3CCN(C(C)=O)CC3)cc2)cc1,No,0.49621431292408735
23411,132692,CC(=O)N1CCN(c2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc2)CC1,No,0.44698376389231176
23412,132693,CCn1cc(C=C2C(=O)NC(=S)N(c3ccc(C)cc3)C2=O)c2ccccc21,No,0.4929084442221957
23413,132694,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc(Br)o3)cc2)CC1,No,0.40367977835774566
23414,132695,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc(Cl)cc3Cl)cc2)CC1,No,0.3308468546727138
23415,132696,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)CC1,No,0.3286987320978341
23416,132697,CC(=O)N1CCN(c2ccc(NC(=O)COc3ccc(Cl)cc3C)cc2)CC1,No,0.4341003135053853
23417,132698,CC(=O)N1CCN(c2ccc(NC(=O)COc3ccc(Cl)c(C)c3)cc2)CC1,No,0.4574413954728685
23418,132699,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc(Br)cc3)cc2)CC1,No,0.3189371398403679
23419,132700,CCn1cc(C=C2C(=O)NC(=S)N(c3ccc(C)cc3C)C2=O)c2ccccc21,Yes,0.5243406471505795
23420,132701,O=C(NCCNC1=NS(=O)(=O)c2ccccc21)c1cccc(Br)c1,No,0.214202029133615
23421,132702,CCN(C)c1ccc(C=C2C(=O)NC(=S)N(c3cccc4ccccc34)C2=O)cc1,Yes,0.5399282789785127
23422,132703,COc1c(Cl)cc(C(=O)Nc2ccc(N3CCN(C(C)=O)CC3)cc2)cc1Cl,No,0.4074802742420978
23423,132704,CCn1cc(C=C2C(=O)NC(=S)N(c3cccc4ccccc34)C2=O)c2ccccc21,Yes,0.5458382648582158
23424,132705,CC(=O)N1CCN(c2ccc(NC(=O)COc3ccc(Br)cc3)cc2)CC1,No,0.45774405962720177
23425,132706,COc1cc(NC(=O)COc2ccc(Cl)cc2C)ccc1NC(=O)c1cc2ccccc2o1,Yes,0.5051029906750525
23426,132707,COc1cc(NC(=O)COc2ccc3ccccc3c2)ccc1NC(=O)c1cc2ccccc2o1,Yes,0.551744534093691
23427,132708,COc1cc(NC(=O)COc2ccc(Br)cc2)ccc1NC(=O)c1cc2ccccc2o1,Yes,0.5312841218740448
23428,132709,O=C1NC(=S)N(c2cccc3ccccc23)C(=O)C1=Cc1ccc(N(CCCl)CCCl)cc1,Yes,0.5522846251990322
23429,132710,COc1cc(/C=C2/C(=O)NN(c3ccc(F)cc3)C2=O)ccc1OCc1ccc(Cl)cc1Cl,Yes,0.5735490422687846
23430,132712,O=C(Nc1ccc(N2CCCCC2)cc1)C1CCCCC1,No,0.48531147006115594
23431,132713,Cc1ccc(CNc2ccc(N3CCOCC3)cc2)s1,No,0.29681563264986444
23432,132714,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C1CCCCC1,No,0.49700160279767175
23433,132715,Cc1cc(Cl)cc(Cl)c1OCC(=O)NCc1ccco1,No,0.31555559845631126
23434,132716,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)C1CCCCC1,Yes,0.5364191744870396
23435,132717,Cc1c(NC(=O)C2CCCCC2)cccc1-c1nc2ncccc2o1,Yes,0.5819899171058407
23436,132718,CCOc1cccc(CNn2nnnc2N)c1OCc1ccccc1,No,0.49811114871788287
23437,132719,Nc1nnnn1NCc1c(OCc2ccc(Cl)cc2)ccc2ccccc12,No,0.4995429491282197
23438,132720,Nc1nnnn1NCc1c(OCc2ccccc2Cl)ccc2ccccc12,No,0.4624184609175102
23439,132721,Cc1cc(Cl)cc(Cl)c1OCC(=O)Nc1ccc(N2CCOCC2)cc1,No,0.3717371095065575
23440,132722,Cc1c(Cl)cccc1-c1ccc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1,No,0.37772148772762515
23441,132723,O=C(Nc1ccc(-c2nc3ncccc3o2)cc1)c1ccc(-c2ccc(F)cc2)o1,No,0.39872672472056725
23442,132724,O=C(/C=C/c1ccc(Cl)cc1Cl)Nc1ccc(N2CCOCC2)c(Cl)c1,No,0.4368017093191207
23443,132725,CCOC(=O)c1c(NC(=O)c2ccc(-c3ccc(F)cc3)o2)sc2c1CCCC2,No,0.4386666980778839
23444,132726,Nc1nnnn1NCc1c(OCc2ccc(Cl)cc2Cl)ccc2ccccc12,No,0.46634319990083867
23445,132727,Cc1c(Cl)cccc1-c1ccc(C(=O)Nc2ccc(N3CCOCC3)c(Cl)c2)o1,No,0.42850888040646656
23446,132728,Cc1cc(Cl)cc(Cl)c1OCC(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,No,0.31932199559439617
23447,132729,COc1cc(NC(=O)c2ccc(-c3cccc(Cl)c3C)o2)ccc1NC(=O)c1ccco1,No,0.44946156334184706
23448,132730,CCOc1ccc(-n2nc3ccc(NC(=O)/C=C/c4ccc(Cl)cc4Cl)cc3n2)cc1,No,0.4332050498236555
23449,132731,CCSc1c(-c2ccccc2)nc2c(Br)cc(Br)cc2c1C(=O)O,No,0.31674114306903006
23450,132732,CCOC(=O)c1c(NC(=O)c2ccc(-c3cccc(Br)c3)o2)sc2c1CCCC2,No,0.4487664537515708
23451,132733,Cc1cc(NC(=O)CSc2nc(N)c(C#N)cc2C#N)no1,No,0.34791267396138015
23452,132734,CCSc1nc(-c2cccs2)cc(-c2cccs2)c1C#N,No,0.32421745630908705
23453,132735,CC(C)CCSc1nc(-c2cccs2)ccc1C#N,No,0.3539253154105474
23454,132736,COc1ccc(-c2cc(-c3ccccc3)nc(SCC(=O)Nc3cc(C)on3)c2C#N)cc1,No,0.3924194751690001
23455,132737,Cc1cccc(CSc2nc(-c3cccs3)cc(-c3ccccc3)c2C#N)c1,No,0.3779533810235511
23456,132738,COCCSc1nc(-c2cccs2)cc(-c2ccc(Cl)cc2)c1C#N,No,0.3569368640529696
23457,132739,N#Cc1c(SCc2ccc(C(=O)O)cc2)nc2c(c1-c1ccccc1)CCC2,No,0.34628552216152586
23458,132740,Cc1cc(NC(=O)CSc2nc3c(c(-c4cccnc4)c2C#N)CCC3)no1,No,0.42678767933186224
23459,132741,N#Cc1c(SCC(N)=O)nc2c(c1-c1cccnc1)CCC2,No,0.38372181658714727
23460,132742,COc1cccc(C(=O)c2sc3nc(-c4cccs4)cc(-c4ccc(F)cc4)c3c2N)c1,No,0.38699804665169957
23461,132743,N#Cc1sc2nc(-c3cccs3)cc(-c3ccc(Cl)cc3)c2c1N,No,0.35705851369570224
23462,132744,COc1ccc(-c2cc(-c3cccs3)nc3sc(C#N)c(N)c23)cc1,No,0.33279907072861625
23463,132745,COc1ccc(-c2cc(-c3cccs3)nc3sc(C(=O)c4ccc(OC)c(OC)c4)c(N)c23)cc1,No,0.33805890146956585
23464,132746,CC1=C(C(=O)Nc2ccccc2)C(c2cccs2)C(C#N)=C(SCC(=O)NC2CC2)N1,Yes,0.5091283345607407
23465,132747,CCSC1=C(C#N)C(c2cccs2)C(C(=O)OC)=C(C)N1,No,0.4625197290584843
23466,132748,Nc1nc(Nc2cccc(F)c2)sc1C(=O)C12CC3CC(CC(C3)C1)C2,No,0.3688299846617332
23467,132749,C=CCNc1nc(N)c(C(=O)C23CC4CC(CC(C4)C2)C3)s1,No,0.33960723861823094
23468,132750,O=C1/C(=C/c2c(Cl)cccc2Cl)N2CCC1CC2,No,0.39112814415523883
23469,132751,COC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCCC3)OC(N)=C(C#N)C1c1ccccc1,No,0.44950153899065753
23470,132752,COC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCCC3)OC(N)=C(C#N)C1c1ccc(F)cc1,No,0.4511617901719629
23471,132753,CCOC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(N)=C(C#N)C1c1ccc(F)cc1,No,0.45731086694598905
23472,132754,CC(C)OC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(N)=C(C#N)C1c1ccccc1Cl,No,0.4655376487123783
23473,132755,CCOC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(N)=C(C#N)C1c1ccc(Cl)c(Cl)c1,No,0.48139866659760455
23474,132756,COC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(N)=C(C#N)C1c1cccc(OC)c1,No,0.4671279473461272
23475,132757,COC(=O)C1=C(CSc2nc3c(cc2C#N)CN(C)CC3)OC(N)=C(C#N)C1c1ccccc1F,No,0.42683406845392247
23476,132758,CCOC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCCC3)OC(N)=C(C#N)C1c1cccc(F)c1,Yes,0.5134715277009946
23477,132759,CCOC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(N)=C(C#N)C1c1cccnc1,Yes,0.5228644139438304
23478,132760,COC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(N)=C(C#N)C1c1ccncc1,Yes,0.525296100728556
23479,132761,CCOC(=O)C1=C(CSc2nc3c(cc2C#N)CN(C)CC3)OC(N)=C(C#N)C1c1ccncc1,Yes,0.5206899427306622
23480,132762,CC(C)OC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(N)=C(C#N)C1c1ccncc1,Yes,0.5381792184489128
23481,132763,CCOC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(N)=C(C#N)C1c1ccsc1,No,0.49064264927706247
23482,132764,COC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(N)=C(C#N)C1c1ccccc1C(F)(F)F,No,0.4999875621450574
23483,132765,N#Cc1cc2c(nc1SCc1cccc(Cl)c1)CCCCC2,No,0.3651145189498547
23484,132766,COc1ccccc1CSc1nc2c(cc1C#N)CCCCC2,No,0.3385448840910126
23485,132767,Cc1cc(NC(=O)CSc2nc3c(cc2C#N)CCCCC3)no1,No,0.3697248676831418
23486,132768,N#Cc1cc2c(nc1SCc1ccncc1)CCCCCC2,No,0.41282634334073337
23487,132769,CN1CCc2nc(SCc3ccc(F)cc3)c(C#N)cc2C1,No,0.3453686897093251
23488,132770,CN1CCc2nc(SCc3cccc(C(F)(F)F)c3)c(C#N)cc2C1,No,0.4016039117681902
23489,132771,CN1CCc2nc(SCc3c(Cl)cccc3Cl)c(C#N)cc2C1,No,0.3491119904447171
23490,132772,N#Cc1c(SCC(=O)c2ccccc2)nc2c(c1-c1cccnc1)CCCC2,No,0.3997769678978193
23491,132773,CC(C)(C)C1CCc2nc(SCc3ccccn3)c(C#N)c(-c3cccs3)c2C1,No,0.45208701239074817
23492,132774,CC(C)(C)C1CCc2nc(SCc3ccncc3)c(C#N)c(-c3cccs3)c2C1,No,0.49172028195329515
23493,132775,CC(C)(C)C1CCc2nc(SCC(=O)c3ccc(Br)cc3)c(C#N)c(-c3cccs3)c2C1,No,0.4282238685621286
23494,132776,COc1cccc(C(=O)CSc2nc3c(c(-c4cccs4)c2C#N)CC(C(C)(C)C)CC3)c1,No,0.4579863525471242
23495,132777,CCOC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(N)=C(C#N)C1c1c(F)cccc1Cl,No,0.4765801229104647
23496,132778,COc1cc(OC)cc(C2C(C#N)=C(N)OC(CSc3nc4c(cc3C#N)CCCCC4)=C2C(=O)OC(C)C)c1,No,0.4589032481702999
23497,132779,CCOC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(N)=C(C#N)C1c1ccc([N+](=O)[O-])s1,No,0.48596466281555156
23498,132780,CCOC(=O)C1=C(CSc2nc3c(cc2C#N)CCCCC3)OC(N)=C(C#N)C1c1ccc(C(C)(C)C)cc1,No,0.45168841966377254
23499,132781,N#Cc1c(SCC(=O)c2ccccc2)nc2c(c1-c1ccc(Cl)cc1)CCCC2,No,0.35730774516452085
23500,132782,Cc1cc(NC(=O)c2sc3nc(C)c(C)c(C)c3c2N)no1,No,0.34747610248831784
23501,132783,CCc1c(C)nc2sc(C(=O)c3ccc(OC)c(OC)c3)c(N)c2c1C,No,0.37105600551886403
23502,132784,Nc1c(C(=O)Nc2ccccc2C(F)(F)F)sc2nc3c(cc12)CCC3,No,0.39211695061515867
23503,132785,Nc1c(C(=O)Nc2ccccc2C(F)(F)F)sc2nc3c(cc12)CCCCC3,No,0.4049593937705587
23504,132786,Cc1cc(NC(=O)c2sc3nc4c(cc3c2N)CCCCCC4)no1,No,0.3646072095872902
23505,132787,Nc1c(C(=O)Nc2ccccc2C(F)(F)F)sc2nc3c(cc12)CCCCCC3,No,0.4049593937705587
23506,132788,Cc1cc(C(F)(F)F)c2c(N)c(C(=O)Nc3cc(C)on3)sc2n1,No,0.3842431125184781
23507,132789,Cc1cc(-c2cccs2)c2c(N)c(C(=O)c3ccccc3)sc2n1,No,0.3875997726691931
23508,132790,COc1ccc(C(=O)c2sc3nc(C)cc(-c4cccs4)c3c2N)cc1OC,No,0.37181966592233756
23509,132791,COc1ccc(-c2c3c(nc4sc(C(=O)c5cccc(OC)c5)c(N)c24)CCCC3)cc1,No,0.3679371575938484
23510,132792,COc1ccc(-c2c3c(nc4sc(C(=O)c5ccc(C)cc5)c(N)c24)CCCC3)cc1,No,0.33426567798291207
23511,132793,COc1ccc(C(=O)c2sc3nc4c(c(-c5ccc(OC)cc5)c3c2N)CC(C(C)(C)C)CC4)cc1,No,0.3680779769311511
23512,132794,Nc1c(C(=O)c2ccc(F)cc2)sc2nc(-c3cccs3)cc(-c3cccs3)c12,No,0.392675746663763
23513,132795,Nc1c(C(=O)c2ccccc2Cl)sc2nc(-c3ccccc3)cc(-c3ccccc3)c12,No,0.37717848565234485
23514,132796,Nc1c(C(=O)Nc2ccccc2C(F)(F)F)sc2nc(-c3ccccc3)cc(-c3ccccc3)c12,No,0.3845571633283193
23515,132797,Nc1c(C(=O)Nc2ccccc2C(F)(F)F)sc2nc(-c3ccccc3)cc(-c3ccc(F)cc3)c12,No,0.4203795654088099
23516,132798,Cc1cccc(C)c1NC(=O)c1sc2nc(-c3ccccc3)cc(-c3ccc(F)cc3)c2c1N,No,0.42063367955373976
